species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Wood Duck,2,106,0.8774,0.8730,0.8612,0.8660,0.9811
Acorn Woodpecker,1,58,0.8793,0.8947,0.8793,0.8870,0.9483
Turkey Vulture,1,59,0.8814,0.8667,0.8814,0.8739,0.9322
Greater Roadrunner,1,34,0.8824,1.0000,0.8824,0.9375,0.9706
Red-breasted Merganser,2,85,0.8824,0.8839,0.8839,0.8839,1.0000
Ring-necked Duck,2,68,0.8824,0.7543,0.8523,0.7808,0.9853
Short-billed Dowitcher,1,60,0.8833,0.8548,0.8833,0.8689,0.9333
Black-and-white Warbler,1,60,0.8833,0.9138,0.8833,0.8983,0.9167
Pied-billed Grebe,1,60,0.8833,0.9138,0.8833,0.8983,0.9833
Marbled Godwit,1,60,0.8833,0.8548,0.8833,0.8689,0.9833
Cactus Wren,1,43,0.8837,0.8444,0.8837,0.8636,0.9302
Ring-necked Pheasant,2,61,0.8852,0.9083,0.8754,0.8913,0.9344
Heermann's Gull,2,61,0.8852,0.7936,0.8706,0.8303,0.9672
Cedar Waxwing,1,54,0.8889,0.8889,0.8889,0.8889,0.9630
Common Gallinule,2,64,0.8906,0.6940,0.7667,0.7254,0.9844
Red-winged Blackbird,2,119,0.8908,0.8518,0.8908,0.8686,0.9832
Prothonotary Warbler,1,46,0.8913,0.8200,0.8913,0.8542,0.9783
Evening Grosbeak,2,120,0.8917,0.9499,0.8917,0.9177,0.9750
Bufflehead,2,93,0.8925,0.7051,0.8758,0.7784,0.9785
American White Pelican,1,28,0.8929,0.8929,0.8929,0.8929,0.9643
Varied Thrush,1,56,0.8929,0.9434,0.8929,0.9174,0.9821
House Finch,2,112,0.8929,0.7453,0.8910,0.8110,0.9821
White-eyed Vireo,1,57,0.8947,0.9444,0.8947,0.9189,0.9474
Black Oystercatcher,1,49,0.8980,0.9778,0.8980,0.9362,0.9796
Lark Sparrow,1,59,0.8983,0.8548,0.8983,0.8760,0.9492
Vermilion Flycatcher,2,89,0.8989,0.9232,0.8750,0.8953,0.9551
Savannah Sparrow,1,60,0.9000,0.8852,0.9000,0.8926,0.9500
Canada Warbler,1,60,0.9000,0.9474,0.9000,0.9231,0.9833
White-crowned Sparrow,2,120,0.9000,0.8564,0.9000,0.8776,0.9750
Eastern Bluebird,1,60,0.9000,0.8182,0.9000,0.8571,0.9833
