species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Mute Swan,1,60,0.8833,0.7794,0.8833,0.8281,0.9833
Harris's Sparrow,2,61,0.8852,0.8789,0.8818,0.8789,0.9836
Ring-necked Pheasant,2,61,0.8852,0.9117,0.8503,0.8799,0.9344
Black Skimmer,1,53,0.8868,0.8868,0.8868,0.8868,0.9811
Black-headed Grosbeak,2,106,0.8868,0.8889,0.8750,0.8793,0.9717
Ruddy Duck,3,106,0.8868,0.8550,0.8746,0.8627,0.9717
Broad-billed Hummingbird,2,71,0.8873,0.8016,0.8307,0.8149,0.9577
Yellow-crowned Night-Heron,2,99,0.8889,0.8946,0.8769,0.8840,0.9798
Yellow-billed Magpie,1,27,0.8889,0.9231,0.8889,0.9057,1.0000
White Ibis,2,91,0.8901,0.8991,0.8550,0.8662,0.9560
Snowy Owl,1,46,0.8913,0.9762,0.8913,0.9318,0.9565
Mallard,2,120,0.8917,0.8645,0.8917,0.8768,0.9667
Harlequin Duck,2,65,0.8923,0.9262,0.8409,0.8725,0.9692
Yellow-billed Cuckoo,1,47,0.8936,0.7925,0.8936,0.8400,0.9787
Barn Swallow,1,57,0.8947,0.8947,0.8947,0.8947,0.9825
Purple Finch,2,97,0.8969,0.8678,0.8949,0.8809,0.9794
American Oystercatcher,1,49,0.8980,0.9778,0.8980,0.9362,0.9592
Brown-headed Cowbird,2,109,0.8991,0.8479,0.8952,0.8706,0.9817
Dickcissel,1,60,0.9000,0.8852,0.9000,0.8926,0.9500
Western Scrub-Jay,1,60,0.9000,0.8308,0.9000,0.8640,1.0000
Yellow-breasted Chat,1,60,0.9000,0.9643,0.9000,0.9310,0.9667
Surfbird,1,40,0.9000,0.9730,0.9000,0.9351,0.9250
Gila Woodpecker,1,50,0.9000,0.8654,0.9000,0.8824,0.9800
Prairie Warbler,1,60,0.9000,0.9000,0.9000,0.9000,1.0000
White-breasted Nuthatch,1,60,0.9000,0.9474,0.9000,0.9231,0.9667
Northern Pygmy-Owl,1,50,0.9000,0.9574,0.9000,0.9278,0.9400
Black-crowned Night-Heron,2,114,0.9035,0.8858,0.9000,0.8923,0.9912
