species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Marbled Godwit,1,60,0.9333,0.8615,0.9333,0.8960,1.0000
Mute Swan,1,60,0.9333,0.8000,0.9333,0.8615,1.0000
American Woodcock,1,30,0.9333,0.8750,0.9333,0.9032,0.9333
Black-and-white Warbler,1,60,0.9333,0.8750,0.9333,0.9032,0.9833
Green Heron,1,60,0.9333,0.9333,0.9333,0.9333,0.9833
White-breasted Nuthatch,1,60,0.9333,0.9333,0.9333,0.9333,0.9667
Canada Warbler,1,60,0.9333,0.9333,0.9333,0.9333,0.9667
Prairie Warbler,1,60,0.9333,0.8000,0.9333,0.8615,1.0000
Mallard,2,120,0.9333,0.8453,0.9333,0.8854,0.9667
Wood Duck,2,106,0.9340,0.9334,0.9264,0.9291,0.9717
Common Gallinule,2,64,0.9375,0.8431,0.9129,0.8762,0.9844
Brant,1,32,0.9375,0.9375,0.9375,0.9375,1.0000
California Thrasher,1,32,0.9375,0.7895,0.9375,0.8571,0.9688
Northern Bobwhite,1,32,0.9375,0.9677,0.9375,0.9524,0.9375
American Oystercatcher,1,49,0.9388,0.8679,0.9388,0.9020,0.9592
Inca Dove,1,50,0.9400,0.8545,0.9400,0.8952,0.9800
Greater Roadrunner,1,34,0.9412,0.8889,0.9412,0.9143,1.0000
Brown Pelican,1,34,0.9412,0.9697,0.9412,0.9552,1.0000
Evening Grosbeak,2,120,0.9417,0.9828,0.9417,0.9618,0.9667
Gambel's Quail,2,52,0.9423,0.9375,0.9118,0.9242,1.0000
Great Crested Flycatcher,1,53,0.9434,0.8197,0.9434,0.8772,0.9811
White-eyed Vireo,1,57,0.9474,0.8571,0.9474,0.9000,1.0000
Scaled Quail,1,19,0.9474,0.9000,0.9474,0.9231,1.0000
Painted Bunting,2,98,0.9490,0.8811,0.9402,0.9091,1.0000
Red-winged Blackbird,2,119,0.9496,0.8992,0.9497,0.9234,1.0000
Wilson's Warbler,1,60,0.9500,0.8769,0.9500,0.9120,1.0000
Black-bellied Whistling-Duck,1,20,0.9500,0.9500,0.9500,0.9500,1.0000
Red-eyed Vireo,1,60,0.9500,0.8382,0.9500,0.8906,0.9667
Black Phoebe,1,60,0.9500,0.9194,0.9500,0.9344,1.0000
Lincoln's Sparrow,1,60,0.9500,0.7808,0.9500,0.8571,1.0000
Northern Cardinal,2,120,0.9500,0.9053,0.9500,0.9266,0.9917
California Quail,2,78,0.9615,0.9167,0.9456,0.9303,0.9872
Blue Jay,1,60,0.9667,0.9831,0.9667,0.9748,0.9833
Steller's Jay,1,60,0.9667,0.9062,0.9667,0.9355,0.9667
Carolina Wren,1,60,0.9667,0.8529,0.9667,0.9062,1.0000
Tufted Titmouse,1,60,0.9667,0.8169,0.9667,0.8855,0.9833
Blue-winged Warbler,1,38,0.9737,0.9487,0.9737,0.9610,0.9737
Surfbird,1,40,0.9750,0.9750,0.9750,0.9750,0.9750
Semipalmated Plover,1,54,0.9815,0.8548,0.9815,0.9138,1.0000
Ruddy Turnstone,1,55,0.9818,0.8438,0.9818,0.9076,0.9818
Black-bellied Plover,2,77,0.9870,0.9161,0.9881,0.9507,1.0000
Canyon Wren,1,26,1.0000,0.8966,1.0000,0.9455,1.0000
Roseate Spoonbill,1,29,1.0000,1.0000,1.0000,1.0000,1.0000
American Avocet,1,54,1.0000,1.0000,1.0000,1.0000,1.0000
American Dipper,1,31,1.0000,0.9394,1.0000,0.9688,1.0000
Black-necked Stilt,1,33,1.0000,0.9429,1.0000,0.9706,1.0000
Great Horned Owl,1,46,1.0000,0.8364,1.0000,0.9109,1.0000
Swallow-tailed Kite,1,29,1.0000,0.7073,1.0000,0.8286,1.0000
