species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Barred Owl,1,60,0.9667,1.0000,0.9667,0.9831,1.0000
White-breasted Nuthatch,1,60,0.9667,1.0000,0.9667,0.9831,1.0000
Horned Lark,1,60,0.9667,0.9667,0.9667,0.9667,0.9833
Loggerhead Shrike,1,60,0.9667,0.9667,0.9667,0.9667,1.0000
Eastern Bluebird,1,60,0.9667,0.9831,0.9667,0.9748,1.0000
Eastern Kingbird,1,60,0.9667,0.9831,0.9667,0.9748,1.0000
Ring-necked Pheasant,2,61,0.9672,0.8896,0.9286,0.9085,0.9836
Heermann's Gull,2,61,0.9672,0.9518,0.9545,0.9526,0.9836
Red-headed Woodpecker,2,94,0.9681,0.9607,0.9630,0.9616,1.0000
Purple Finch,2,97,0.9691,0.9102,0.9667,0.9376,1.0000
Indigo Bunting,2,99,0.9697,0.8636,0.9615,0.9099,1.0000
Yellow-crowned Night-Heron,2,99,0.9697,0.9542,0.9660,0.9600,1.0000
Blackpoll Warbler,2,103,0.9709,0.9271,0.9750,0.9503,1.0000
Common Ground-Dove,1,35,0.9714,0.9714,0.9714,0.9714,1.0000
Townsend's Solitaire,1,37,0.9730,0.9231,0.9730,0.9474,1.0000
Wrentit,1,37,0.9730,0.9730,0.9730,0.9730,0.9730
Hermit Warbler,1,37,0.9730,0.8780,0.9730,0.9231,1.0000
Brown-headed Nuthatch,1,38,0.9737,1.0000,0.9737,0.9867,1.0000
Black-billed Magpie,1,38,0.9737,0.9487,0.9737,0.9610,1.0000
Common Nighthawk,1,39,0.9744,1.0000,0.9744,0.9870,0.9744
Surfbird,1,40,0.9750,0.9750,0.9750,0.9750,1.0000
Harris's Hawk,1,43,0.9767,0.9333,0.9767,0.9545,1.0000
Great Horned Owl,1,46,0.9783,1.0000,0.9783,0.9890,0.9783
Dunlin,2,93,0.9785,0.9831,0.9771,0.9799,0.9892
Gila Woodpecker,1,50,0.9800,0.9608,0.9800,0.9703,0.9800
Whimbrel,1,51,0.9804,0.9434,0.9804,0.9615,1.0000
Field Sparrow,1,51,0.9804,1.0000,0.9804,0.9901,1.0000
Gambel's Quail,2,52,0.9808,0.9444,0.9706,0.9571,1.0000
Black Skimmer,1,53,0.9811,1.0000,0.9811,0.9905,0.9811
Cedar Waxwing,1,54,0.9815,1.0000,0.9815,0.9907,1.0000
Rose-breasted Grosbeak,2,108,0.9815,0.9258,0.9792,0.9513,1.0000
House Finch,2,112,0.9821,0.9472,0.9821,0.9642,1.0000
White-eyed Vireo,1,57,0.9825,0.9655,0.9825,0.9739,1.0000
Brown Thrasher,1,57,0.9825,1.0000,0.9825,0.9912,1.0000
Bewick's Wren,1,58,0.9828,1.0000,0.9828,0.9913,1.0000
Turkey Vulture,1,59,0.9831,1.0000,0.9831,0.9915,1.0000
Eurasian Collared-Dove,1,59,0.9831,0.9667,0.9831,0.9748,1.0000
American Redstart,2,119,0.9832,0.9832,0.9831,0.9830,0.9916
American Robin,2,119,0.9832,0.9591,0.9833,0.9709,1.0000
Red-eyed Vireo,1,60,0.9833,0.9833,0.9833,0.9833,1.0000
Pine Siskin,1,60,0.9833,0.9672,0.9833,0.9752,0.9833
Bushtit,1,60,0.9833,0.8310,0.9833,0.9008,0.9833
Tricolored Heron,1,60,0.9833,0.9833,0.9833,0.9833,1.0000
Northern Mockingbird,1,60,0.9833,0.9672,0.9833,0.9752,1.0000
Gray Catbird,1,60,0.9833,0.9672,0.9833,0.9752,1.0000
Short-billed Dowitcher,1,60,0.9833,1.0000,0.9833,0.9916,1.0000
Ovenbird,1,60,0.9833,1.0000,0.9833,0.9916,0.9833
Belted Kingfisher,1,60,0.9833,1.0000,0.9833,0.9916,1.0000
Mute Swan,1,60,0.9833,1.0000,0.9833,0.9916,1.0000
Dickcissel,1,60,0.9833,1.0000,0.9833,0.9916,0.9833
Canada Warbler,1,60,0.9833,1.0000,0.9833,0.9916,1.0000
Killdeer,1,60,0.9833,1.0000,0.9833,0.9916,0.9833
Steller's Jay,1,60,0.9833,1.0000,0.9833,0.9916,1.0000
Pileated Woodpecker,1,60,0.9833,1.0000,0.9833,0.9916,0.9833
Least Sandpiper,1,60,0.9833,0.8939,0.9833,0.9365,1.0000
Swamp Sparrow,1,60,0.9833,0.9672,0.9833,0.9752,1.0000
Song Sparrow,1,60,0.9833,0.9672,0.9833,0.9752,1.0000
Northern Shrike,1,60,0.9833,0.9516,0.9833,0.9672,1.0000
Common Yellowthroat,2,120,0.9833,0.9593,0.9833,0.9711,1.0000
Great Egret,1,60,0.9833,0.9365,0.9833,0.9593,1.0000
Ruby-crowned Kinglet,1,60,0.9833,0.9219,0.9833,0.9516,1.0000
Anhinga,1,60,0.9833,0.8806,0.9833,0.9291,1.0000
Surf Scoter,2,61,0.9836,0.8409,0.9792,0.9048,1.0000
American Wigeon,2,64,0.9844,0.9891,0.9737,0.9810,1.0000
Ring-necked Duck,2,68,0.9853,0.9312,0.9792,0.9544,1.0000
Black-bellied Plover,2,77,0.9870,0.9741,0.9857,0.9798,1.0000
Hooded Merganser,2,86,0.9884,0.9853,0.9906,0.9878,1.0000
Bufflehead,2,93,0.9892,0.9918,0.9848,0.9882,1.0000
Wood Duck,2,106,0.9906,0.9891,0.9891,0.9891,1.0000
Brown-headed Cowbird,2,109,0.9908,0.9282,0.9898,0.9574,1.0000
Evening Grosbeak,2,120,0.9917,0.9918,0.9917,0.9917,1.0000
Wilson's Warbler,1,60,1.0000,0.9524,1.0000,0.9756,1.0000
Carolina Wren,1,60,1.0000,0.9524,1.0000,0.9756,1.0000
Clark's Nutcracker,1,46,1.0000,0.9583,1.0000,0.9787,1.0000
Mountain Chickadee,1,53,1.0000,0.9464,1.0000,0.9725,1.0000
Painted Bunting,2,98,1.0000,0.9643,1.0000,0.9815,1.0000
Veery,1,41,1.0000,0.9535,1.0000,0.9762,1.0000
Scarlet Tanager,2,77,1.0000,0.8584,1.0000,0.9192,1.0000
American Kestrel,2,115,1.0000,0.9440,1.0000,0.9711,1.0000
Ash-throated Flycatcher,1,41,1.0000,0.9318,1.0000,0.9647,1.0000
Greater Roadrunner,1,34,1.0000,1.0000,1.0000,1.0000,1.0000
Monk Parakeet,1,28,1.0000,1.0000,1.0000,1.0000,1.0000
Chestnut-backed Chickadee,1,54,1.0000,0.8571,1.0000,0.9231,1.0000
American Woodcock,1,30,1.0000,1.0000,1.0000,1.0000,1.0000
Red-breasted Sapsucker,1,42,1.0000,0.9333,1.0000,0.9655,1.0000
Burrowing Owl,1,43,1.0000,1.0000,1.0000,1.0000,1.0000
Brant,1,32,1.0000,1.0000,1.0000,1.0000,1.0000
Greater White-fronted Goose,1,33,1.0000,1.0000,1.0000,1.0000,1.0000
Northern Bobwhite,1,32,1.0000,1.0000,1.0000,1.0000,1.0000
Black Vulture,1,48,1.0000,1.0000,1.0000,1.0000,1.0000
Roseate Spoonbill,1,29,1.0000,1.0000,1.0000,1.0000,1.0000
